ID,text
57769,ishowspeed world cup song reaction now      
57770, nobody beat cr7 clock fastest speed lot
57771,better actual world cup song  
57772, bale bot even close
57773,    song do death …used like hate now every event play box football whatever  tho tbf charity fair play
57774, leave squirm tonight   (backed  ask defend big dosh decision part principles   big respect ian richard speak   
57775,  diego folan howard web
57776,      call charter human right australia ignore much clown
57777, think harry maguire list
57779,    yeah  
57781,  mate connor whickam fastest striker prem we(safe) stats let honest  
57782,  worldcup avatars incoming
57783,   one best world cup goals ever score 2010 world cup hit different  
57784, henry win easy
57785, don’t understand mbappé haaland davies list see prim 
57786,   simple questionwhats explanation ffs
57787,saeed owairan saudi arabia celebrate score goal first period world cup match belgium  
57788,  include consider greats game stand career point rise restachieving great things win big trophiesdoes/has/will darwin ever nohas achieve anything gameagainthe answer
57790, bale mbappe davies
57791,     realise still put re-education camp 30 years ago forcibly pull families community shut mouth dont know
57793,  fly robin van persie header
57794, bale mbappe davies
57795, ooh boii gold silver 2 ronaldos bronze bale
57797, 1 thierry henry 2 alphonso davies 3 cristiano ronaldo
57798, bale cr7 ninja turtle
57799,world football govern body  write team compete   ask focus football allow game drag every ideological political battle exist     
57800, pray win world cup
57802,  stronger ever  
57803,    exactly plan
57804,  8v x chz celebrate fifa 22 get incredible reward    users trade chz 8v platform will get 100% fee return successfully predict champion 100 chz will  find          
57805,  lol100m sprint o dribble rubbish go touch anybody 3 mention
57808,  forlan  
57809,   roben &amp etomen prime sprint like bat hell 
57810,frances zinedine zidane celebrate score second goal  france vs brazil  
57812,      treaty lmao wtf r u talk previous govt literally dismiss voice parliament zero idea
57813, alphonso davies others world class footballers wrong sport medal olympics
57814,  lol na
57815,   richard kinston  
57816,   
57817, without ball bale ball henry real fast
57819, gold cristiano  silver vinicius bronze mbappe
57820,      end season take 16 fastest football players put run 100m give part money bag three best
57821, just assume post fastest footballer time
57822,   think need understand lite hearted question
57823,  dont know 
57824,   wow beautiful sweetheart  
57825,   cry now  cry tomorrow  cry forever
57826,   don’t drink bland american piss-water drink proper british beer (after match before)
57827,   fifa steal million australian junior sport world cup bid yet still support morally bankrupt halfwits absolute stooge
57828,15 days go    
57829,  1st player hit net ballthe one n simphiwe tshabalala
57830,   cry now cry tomorrow  cry forever
57831,attn scarves go fast reserve go    
57832, ball kaka beat
57833, bale - gold mbappe - silver davies - bronze
57835,   know  you’re african  
57836, jerseys badge  year  last year cmon need rep team ahead       
57839,  forlan 100%
57840,   one rule jabulani
57842,    underrate just
57843,  colin hendry
57844,  play amateur football match council pitch north london hard bobbly pitch lightest ball ever amateur footballers dreadful game highlight someone score 25 yards slide tackle take flight
57845,  62 nations invite participate world cup  uruguay  italia italia   pele pele pele  dont really count opinion  atleast world cup maradonadungazizou mbappe yeah
57846, kind question robben official record holder 23 mph
57847, gareth bale way
57848,   free kick score mexico bro  
57849,    tin sef tire  
57850, without ball  
57852,champion world cup 2022 qatar    ________________   ᴀɴsᴡᴇʀ ɪɴ ᴄᴏᴍᴍᴇɴᴛ             
57853, ball 1)king thierry 2)r9 3)then christiano   
57854,   watch game 2010  
57855,  forlanso golazo free kick shoot
57856,price change  ninth street world cup league decrease price $350 per team (6-8 players)  cost breakdown $10 player/per week price chipotle order   link bio        
57857,speed worldcup song timer
57860,  im sad say iniesta im dutch
57862,omg make list $algo influencers nut love $algo fam can’t wait celebrate $algo island       
57863,   just saw graham arnold abc breakfast news  inspire  3 weeks go whoop whoop 
57864,   make list null voidyou can’t name fastest footballers include fastest
57865,focus   money infantino receive   ban russia  now time ban iran regime football team otherwise another    
57866,  diego forlans free kick vs ghana  
57867,   mi club   
57868,  tshabalala   make whole africa proud open 2010 world cup tournament screamer   
57869,  simply   
57870,  6 yo play neighborhood
57871,   ronaldo
57872, plead  nations focus football  
57873, gareth bale gold  christiano silver robben bronze
57874,  record fastest speed pl history days back
57876,  thiery henry  
57878,bbc unveil  coverage plan presenters pundits commentators detail  
57879,new   | roster talk     camp call-ups best shoot make canadas 2022 fifa  roster    watch    
57880,  diego forlan uruguay
57883,  robert green
57885,  forlan uruguay
57886,    overconfidence croats lol can see overconfidence morocco fan everywhere… croatia team proffessional understimate anyone love speak pitch tonque
57887, haaland gold mbappe silver davies bronze
57890,   adama traore faster players picture even everything read twitter iseducate
57892,rashid khan team afghanistan win  hearts   
57893,   probably school sleep vele mustve watch highlight recently youtube
57894,  forlanhe master art
57895,    damn lol swear didn’t know much great moments crazy
57896,    decide
57897,  diego foland
57898,  shit shovel
57899,  lol spread lie 
57900,    mean overmars faster top 10 ever clearly dont know fast back day arguably fastest football player world prime ronaldo become player people know now
57901,    15 now bro
57902,  really hope antonio get shout  squad  deserve
57903,   im tell score first goal
57904,  right answer
57905,world cup just 2 weeks away crazy still 2 premier league game play players get injure schedule madness literally time build just gonna arrive like ton bricks 
57906, im sorry roberto carlos much faster everyone list
57907,  dunno player first ball buy allowance screamers 
57908,  wait magic 
57910,  root  nigeria almost cry 
57911,name football stadium west - work civilian infrastructure matter - isn’t build migrant quasi slave labour noise  just rank hypocrisy west - we’re different 
57912, hakimi list crime
57913, bale davies mbappe
57917,  human greyhound
57919,  forlan 
57920,    i’m shock 
57921,  shahab work zionist
57922,  forlan 
57923,november historic  expect push sport bet ↗  
57926,  ghana different gravy year jabulani introduce us prince boateng 
57928,countdown qatar 2022 (15 days go) fifa rank candidates win world cup         
57929, i’m boycott  entirely just like every world cup don’t like football least year can portray disinterest deeply hold principles    seriously though qatar awful shithole country win corruption
57931,    go non play experience guntsjonny come  
57933,    19 pretty much prime
57934,   say prime
57935,     hes fantastic fairness
57936,  think bale  ball one fastest ever
57937, messi isnt coz already go gold right
